full_text;conversation_id_str
Sayang, memasuki paruh akhir film ini mengalami kemunduran dengan berbagai macam adegan klise khas film horor yang ga perlu.  Pun filmnya nampak kebingungan sendiri ngasih endingnya kaya apa. Paham isunya mau di bawa ke arah mana, tapi… kaya kebanyakan muter2 ga jelas dulu. https://t.co/zIe2lSV7Hz;1761342601108578684
Ga banyak, tapi lumayan seru presentasi horor yang disuguhkan film ini. Meskipun dengan jumpscare yang masih bisa ditebak, tetap saja sukses bikin kami ingin berkata kasar!  ....daaan, buat yang udah nonton, pasti tau betapa taik nya adegan “mengintip” di film ini wkwkwk 🥲 https://t.co/3DeQMiKb2K;1761342601108578684
Meskipun kami terus ditakut-takuti dari awal film, namun kami pun masih dikasih kesempatan buat nafas dengan sempilan-sempilan komedi di beberapa dialognya.  Memang ga banyak sih, tapi lumayan lah biar ga tegang terus. https://t.co/jzm2jZWeHZ;1761342601108578684
Ga cuma sukses dalam hal menakuti, tapi film ini juga mampu menjalankan tugasnya dengan cukup baik dalam urusan bikin penasaran para penontonnya.  Ga sepenuhnya mulus, tapi film ini berhasil menjaga tensi misterinya dengan cukup baik. Bikin penonton dipaksa stand by sampe akhir. https://t.co/3ueZeMSCRU;1761342601108578684
Secara teknik pengambilan gambar pun boleh kami bilang cukup oke dalam menyajikan sebuah ke-horor-an. Bagaimana jumpscare yang disajikan secara “close-up” di beberapa adegan, sungguh terlalu! https://t.co/aq8rR5Mm38;1761342601108578684
Ngomongin elemen horor, film ini berhasil menakuti penonton dengan presentasi jumpscare-nya, juga bikin ngilu, linu dan dipaksa memicingkan mata dengan parade visual berdarah-darah yang disajikannya.  Bahkan dari menit-menit awal film aja udah dibikin ga tenang nontonnya. https://t.co/Z5QMQM9r1a;1761342601108578684
Sedikit tambahan, kami cukup hepi film ini punya latar lokasi yang tidak mengharuskan para aktornya berdialog dalam bahasa daerah tertentu.  Meminimalisir hal-hal yang mengganjal ketika logatnya ga “masuk” di telinga. Problem yang kerap kali ditemui di film horor belakangan ini. https://t.co/Q6asHMRdD0;1761342601108578684
Chemistry antara Vonny Anggraini dan Aji Santosa sebagai Ibu dan Anak gak kalah mengharukan.  Bener-bener kerasa banget kedekatan hubungan dan kasih sayang di antara keduanya. Dan menariknya, itu bisa tersampaikan dengan baik meski screen timenya sangat terbatas. https://t.co/PHW229ow3p;1761342601108578684
Chemistry antara Aghniny Haque dan Djenar Maesa Ayu sebagai Ibu dan Anak pun bagus.  Kami bisa ikut merasakan “kehilangan” yang teramat. Dan chemistry itu pun masih kebawa hingga penghujung film.  Akting nangisnya bikin pengen meluk erat Aghniny 🥺🤗 https://t.co/1cAxQOVLCt;1761342601108578684
Cara bertutur yang baik ditunjang juga oleh performa akting yang baik, dan sorotan utama kami jelas kepada Aghniny Haque  Tanpa banyak nyeritain konteks cerita akting doi di sini BAGUS BANGET.  Bisa dibilang salah satu penampilan terbaik Aghniny sepanjang main film layar lebar. https://t.co/N28zz4ZMiQ;1761342601108578684
Film ini punya dua act pertama yang secara mengejutkan… oke!  Cara film ini dalam bercerita cukup nyaman untuk diikuti. Kita sebagai penonton langsung dibikin peduli terhadap kelangsungan kisah para karakter utama sejak menit-menit awal. https://t.co/GiMGNY8ig9;1761342601108578684
Sesuai judulnya, film ini bercerita tentang kisah hidup yang dialami oleh Pemandi Jenazah. Apa yang mereka alami saat melakukan pekerjaan tersebut, dan (tentu saja) pengalaman menyeramkan saat sedang bekerja.  Berikut trailernya / TW: Blood, Violence ⚠️ https://t.co/0x0TTRt52f;1761342601108578684
Oke berikut review kami untuk Pemandi Jenazah (2024)  #wmidreview https://t.co/G7s7AZbnqD;1761342601108578684
Avatar: The Last Airbender (2024) Rating: Uncle Iroh / 10 https://t.co/QZMJo7JTZl;1760585342753906777
Pada akhirnya lewat Avatar: The Last Airbender @NettlixID kembali lagi membuktikan kalo mereka mampu membuat adaptasi live action yang asik.  Berbagai penyesuaian yang diterapkan terasa acceptable. Masih bisa ngasih sesuatu yang segar tanpa ngilangin vibe nostalgia-nya. https://t.co/IVfRSMukbg;1760585342753906777
Berikutnya, lebih ke poin minor dan ganjel dikit aja. Ada cast versi live action yang punya penampilan fisik berbeda dari versi animasinya.  Jadi pas pertama kali muncul lumayan bikin kaget dan feelnya malah berasa kaya liat karakter baru 😅 https://t.co/zzVTifU0zf;1760585342753906777
Berbagai “side mission” kena cut bikin kita yang udah ngerasa enjoy banget dengan dinamika karakter utama di versi animasi, bikin pas nonton live action-nya ini emang berasa di-nerf di sana sini. https://t.co/XoPTBWncta;1760585342753906777
Tentu saja ga semuanya oke. Ada juga beberapa hal yang ganjel.  Salah satunya series ini udah berasa gaspol dan asik banget di 3 episode pertama, tapi di episode 4 ke 5 agak turun tensi ceritanya, tapi untungnya mulai “naik lagi” di beberapa episode menuju finale. https://t.co/UkEMuC8W70;1760585342753906777
Ngomongin akting, semua cast berakting dengan baik, tapi yang buat kami menjadi spesial adalah akting Paul Sun-Hyung Lee sebagai Uncle Iroh ❤️  Buat kita yang dari awal udah suka banget sama desain karakternya, opa Paul bisa menghidupkan karakter ini dengan sangat baik! https://t.co/9lbbFUF5Kp;1760585342753906777
Dan karena live action para castnya berwujud beneran manusia 😂, jadi ada beberapa adegan yang malah terasa lebih emosional dibandingkan versi animasinya.  Salah satu faktornya karena sebagian pemain berakting dengan sangat baik.  Terutama part Gyatso yang... 🥲 https://t.co/ujsqvOzfw4;1760585342753906777
"Tak ketinggalan Koreo bending fighting-nya bisa ditampilkan dengan keren.  Ya emang meski ga banyak tapi ada beberapa momen slow-mo nya yang bikin kureng, tapi overall.. visual berantemnya tergolong cakep dan berasa ada power""-nya.  https://t.co/ORmlEBNEUR""";1760585342753906777
Oh ya yang buat kami kerasa cukup fresh adalah perbedaan ras dari tiap nation kerasa lebih kentara di versi live action-nya ini.  Kyoshi yang terinspirasi dari Jepang, Kuil Udara yang terinspirasi wilayah sekitar Tibet, Omashu yang merepresentasikan negara Asia Selatan, dll dll. https://t.co/J9R1Cj1tB4;1760585342753906777
Kaya contoh Azula muncul di trailernya, harusnya ga ada di Book 1 kan? Nah di sini dimunculin lebih awal, tapi masih kerasa pas aja gitu.  Dan ternyata bukan cuma Azula doang karakter dari Book 2 yang nongol di Season 1 ini ada beberapa karakter lain.  Siapa? tonton sendiri aja~ https://t.co/4vfgQUU9lK;1760585342753906777
Secara umum live action-nya ini merangkum 20 Episode Book 1-nya Avatar ke dalam 8 Episode.  Ada beberapa chapter yang kena tweak di live actionnya ini. Ntah itu timeline-nya digeser ataupun pengenalan beberapa karakter ikoniknya ditongolin lebih awal dari versi animasinya. https://t.co/hXh4NMfBDa;1760585342753906777
Ngomongin penyesuaian cerita?  Berkaitan dengan keterbatasan durasi, meskipun harus ada yang di-cut + di-merge sana sini tapi secara keseluruhan tetep mampu menampilkan kisah originalnya dengan baik.  Setidaknya momen-momen krusial di versi ori-nya masih ada dan ga kena cut. https://t.co/lALeLo3OjI;1760585342753906777
Awal-awal nonton berasa kalo visual dari world buildingnya digarap baik. Ga banyak perubahan, malah bisa dibilang nyaris pleketiplek dari versi aslinya.  Suka banget gimana arsitektur bangunan tiap nation dan berbagai macam creature di dunia Avatar divisualisasikan dengan cakep. https://t.co/NqNZgE5jsK;1760585342753906777
Ngomongin premis?   kalo kalian nonton dan ngikutin Avatar: The Last Airbender versi animasi, premisnya sebenernya selalu diulang setiap sebelum episode dimulai.  Dan di versi live actionnya ini pun sama.  https://t.co/VonHgvUSR6;1760585342753906777
Oke berikut review kami untuk Avatar: The Last Airbender (2024)  #wmidreview https://t.co/1kpRajsm6Y;1760585342753906777
Madame Web (2024) Rating: It’s Madaming Time / 10 https://t.co/PPlAtQcgzS;1760481362761637909
Akhir kata..   Madame Web ini merupakan film bertema superhero, mengisahkan sebuah origin berlatar tahun 2000-an yang segala aspek teknis segala macemnya mengikuti persis tahun di era segitu.  Oh ya ga ada credit scene ya, jadi ga perlu nunggu credit roll sampe mentok banget. https://t.co/7J05jpcPVL;1760481362761637909
Tapi sadar atau enggak beberapa hal di film ini sejujurnya mengingatkan kami pada film dukun superhero sebelah.  Bedanya Madame Web lebih kerasa kayak film barat bertema mistis/supranatural 👌 https://t.co/wWvSHWqo8a;1760481362761637909
"Tapi cara Madame Web mampu ngasih berbagai macam easter egg cukup berhasil bikin filmnya asik.  Mulai dari soal penyebutan nama dan di scene akhir menjelang ending sukses bikin OH WOW"" juga.  Ga sabar menantikan penampilan Madame Web di perjalanan berikutnya~ https://t.co/HtNb0AhwTa""";1760481362761637909
Yaa vibe 2000an yang cukup menghibur kayanya dari lagu lagu yang cukup nostalgic aja, salah satunya Toxic - Britney Spears yang emang juga jadi salah satu plot. https://t.co/wjZyIRKa27;1760481362761637909
Madame Web memang takes place in 2003, tapi entah kenapa kami ngerasa filmnya juga ikutan balik ke jaman duluu 🙃  Yaaa mungkin sengaja juga kali ya, niatnya emang ngebawa vibe nonton film era 2000an awal ke para penontonnya 😂 https://t.co/UeciaLjylR;1760481362761637909
Pun cara film ini dalam bercerita pun harus kami akui kurang engaging.  Cukup banyak adegan yang kayanya semacam bisa di-skip dan diganti dengan adegan lain yang mungkin bisa lebih meng-elevate koneksi dan bonding antar karakter yang terlibat. https://t.co/SRkqLjbXmE;1760481362761637909
Dakota Johnson sebagai Cassie, sayang kurang all-out akting dan emosinya sebagai karakter utama. Akibatnya? adegan yang berpotensi bikin pecah ataupun bikin nangis jadinya cuma lalu saja.  Chemistry ketiga remaja: Julia (Sydney Sweeney), Mattie (Celeste O'Connor) dan Anya… https://t.co/FYSH7dpIVU;1760481362761637909
"...tapi sayang eksekusinya kurang greget. Entah kenapa mungkin mau main aman"" aja sebagai film pertama pengenalan sosok Madame Web.  Sepanjang nonton cukup terhibur dengan celetukan dan sempilan easter egg sana sini.   Tapi ya selebihnya... ya udah. https://t.co/yfjgOCI53Y""";1760481362761637909
Karakter Madame Web sendiri bakal jadi salah satu core atau karakter penting karena nantinya bakal munghubungkan spider-people satu dengan yang lain di ranah yang lebih besar.  Madame Web ini ngasih gambaran baru soal spider-people dan cerita/kekuatan laba-laba yang ga itu itu… https://t.co/TQenIIsC8f;1760481362761637909
Secara cerita sebenarnya cukup menarik, since Madame Web yang dikenal dari komik selama ini taunya udah berusia tua.  Nah, di film ini kita diceritain dari awal mula sampai proses bagaimana seorang Cassie menjadi Madame Web. https://t.co/py120iRqgC;1760481362761637909
Somehow, Cassie ini jadi harus melindungi 3 remaja bernama Julia Cornwall, Mattie Franklin, dan Anya Corazón dari Ezekiel Sims - When you take responsibility, you will gain powerful abilities.  https://t.co/BpZKmSmNIl;1760481362761637909
Intinya.. Madame Web bercerita tentang Cassandra Webb or Cassie - seorang paramedic yang punya kekuatan cenayang bisa ngelihat masa depan.  https://t.co/TBih1HeXAR;1760481362761637909
Oke berikut review kami untuk Madame Web (2024)  #wmidreview https://t.co/3Hzh0cp9rr;1760481362761637909
Dream Scenario (2024) Rating: Dreamfluencer / 10 https://t.co/FS4JifUMwc;1760127902614683994
Akhir kata, Dream Scenario is one of the best Nicolas Cage's work and we recommend to see it in theaters. Di indonesia hanya tayang di CGV/Cinepolis/Flix! https://t.co/S0FUy41ySu;1760127902614683994
Film ini menyajikan satir mengenai cancel culture dan ada subplot nya yang mengingatkan kita kepada Black Mirror.  Walaupun kami di awal bilang bahwa film ini bikin ngakak, but don't expect that this film will be full of it. https://t.co/iTK2bSiieq;1760127902614683994
"Namun selain ketawa, siap-siap sama beberapa adegan yang bikin ga nyaman dan bikin frustasi.  Ga heran di luar negeri, film ini dapat rating R (dewasa). Jika ditelaah lebih dalam, film ini emang cukup dark"". https://t.co/25aCErpvoY""";1760127902614683994
Kami juga kaget rupanya ada Michael Cera yang main di sini. Tapi tetap overshadowed oleh Nicolas Cage yang menjadi power utama di film ini.  Peak awkward comedy! https://t.co/HW48D0GGb7;1760127902614683994
Plot film ini cukup absurd dan sangat menggelitik. Dari awal sampai akhir banyak situasi yang dialami oleh pemeran utamanya yang sukses bikin ngakak.  Nicolas Cage is effortlessly funny! https://t.co/FVqJhT03C1;1760127902614683994
Hampir semua orang memimpikan Paul.  Bahkan dia muncul di mimpi orang-orang lain di berbagai penjuru dunia.  Hal ini membuatnya jadi terkenal dan viral, namun dari sini masalah bermula... (selanjutnya silakan nonton sendiri) 👀 https://t.co/VeaFyNhNrm;1760127902614683994
"Sesuai dengan tagline film ini Meet the man of your dreams"", Dream Scenario berkisah tentang Paul Matthews (Nicolas Cage) seorang dosen biologi yang secara random muncul di dalam mimpi orang-orang.  https://t.co/YlMYfMkmO1""";1760127902614683994
Dream Scenario adalah film A24 yang diproduksi oleh Ari Aster dan timnya di Square Peg, serta Nicolas Cage yang sekaligus menjadi pemeran utama. Sedangkan sutradara dan penulisnya adalah Kristoffer Borgli. https://t.co/0x504S3h8C;1760127902614683994
Oke berikut review kami untuk Dream Scenario (2024)  #wmidreview https://t.co/plHfXvAyDa;1760127902614683994
Ali Topan (2024) Rating: Rebel Tapi Responsible / 10 https://t.co/F6lPvDqGSa;1757621390105329921
Tapi secara overall, Ali Topan cukup oke buat dinikmati dari awal sampai akhir, apalagi kalau kamu tahu tentang Ali Topan sebelumnya, memang penggemar musik indie, penggemar Jefri Nichol atau buat kamu yang bingung mau nonton apa di hari Valentine nanti.  Gas nonton! https://t.co/znOx9sfidt;1757621390105329921
Dari sisi cerita, jujur konflik dari film Ali Topan ini terkesan terlalu dipaksakan, apalagi di akhir cerita.  Padahal building di awalnya udah cakep, tapi ujungnya kerasa banget kaya terlalu maksa dan filmnya bingung mau ending kaya gimana https://t.co/Ia4J3584lh;1757621390105329921
Dulu Ali Topan si Anak Jalanan pernah menang penghargaan FFI 1978 dlm kategori Tata Musik Terbaik Ke-II.  Sekarang soundtrack film Ali Topan juga banyak pake musik dari band-band yahud, mulai dari Morfem, Rumah Sakit, For Revenge, dan masih banyak lg 👍  https://t.co/eYDXw5uJh1;1757621390105329921
Dramanya pun ga jelek sebenarnya, cuman berbeda dari ekspektasi kami dari film-film Sidharta Tata.  Ada banyak sub-plot yang dipakai di film Ali Topan, walaupun ujungnya semua bermuara ke 'street romance' antara Jefri Nichol dan Lutesha yang emang jadi focal point film Ali Topan. https://t.co/a40An1HyHf;1757621390105329921
Porsi actionnya memang ada, tapi tidak sebanyak yang kami kira. Film Ali Topan lebih menjual 'street romance' antara Ali Topan dengan Anna Karenina.  Entah kenapa kami merasa ceritanya didesain untuk menyambut hari Valentine. Lebih banyak porsi drama dibandingkan aksinya. https://t.co/XEvaFtHhVJ;1757621390105329921
Film Ali Topan disutradarai oleh Sidharta Tata yang dikenal sebagai sutradara Pertaruhan The Series, Quarantine Tales dan Waktu Maghrib.  Mengingat sepak terjang dan trailer dari Ali Topan, kayanya film Ali Topan bakal banyak adegan action.  Tapi setelah kita tonton.. https://t.co/bsnItdqRhc;1757621390105329921
Buat yang belum tau, Ali Topan si Anak Jalanan adalah judul novel karya sastrawan Teguh Esha, dan pernah difilmkan pada tahun 1977 dengan judul yang sama.   Dan sekarang, film Ali Topan diregenerasi sesuai dengan zaman sekarang. Dibintangi oleh Jefri Nichol dan Lutesha. https://t.co/sfSUbFsk96;1757621390105329921
Oke berikut review kami untuk Ali Topan (2024)  #wmidreview https://t.co/zqMlAKQDYU;1757621390105329921
Baghead (2024) Rating: DO NOT CROSS / 10 https://t.co/QtR5blEvAB;1755121497193296013
Kalau boleh disimpulin, Baghead bisa jadi satu film horor underated yang tayang tahun ini.  Premisnya seru, karakternya unik, pacing dan visualnya cakep, dan ending filmnya.. tidak tertebak dan menarik karena mengambil jalan cerita yang 'itu'.  Gas nonton! https://t.co/v8bu0HvAgZ;1755121497193296013
Durasi Baghead sekitar 1.5 jam, dan karena kebetulan yang nonton adalah admin kami yang ga suka horor, sepanjang film pengen nangis buat keluar 😂  Visualnya cakep, sound design mantep, ambience dan lorenya dalem, dan kelakukan si 'itu' bikin kaga tahan pengen segera keluar. https://t.co/VYpE9peobP;1755121497193296013
Cuman sayangnya, build-up yang udah ciamik ini sedikit keganggu di beberapa bagian akhir.  Kami merasa kalau bagian klimaks dan revalation dari inti cerita diberikan terlalu terburu-buru, sehingga tempo yang sudah dibangun di awal jadi sedikit berantakan. https://t.co/DcmtjWXrW4;1755121497193296013
Oh iya, jumpscare di Baghead BADJINGAN banget in a very good way. Ada beberapa shot yang punya pendekatan jumpscare yang seger dan baru kita lihat.  Selain itu, elemen misterinya juga ga asal-asalan. Lorenya semua karakternya cakep dan detail, apalagi si mahkluk 'itu' https://t.co/zkqE4omeJ2;1755121497193296013
Satu persatu petunjuk dikasih ke penonton. Layer demi layer sifat asli karakter dikupas, dan si mahkluk tersebut yang jadi jangkar dari semuanya.  Baghead bisa dibilang adalah film horor yang bukan fokus pada ekspansi cerita, tapi lebih menunjukan detail-detail karakternya. https://t.co/p4MZodfBBF;1755121497193296013
Kami melihat Baghead ini adalah horor yang fokus: tidak banyak karakter, tidak banyak tempat, dan terbilang naratif. Penonton jadi fokus dengan cerita dan suguhan elemen-elemen horor yang ditampilkan.  Dari awal sampai akhir kerasa disturbing dan ga nyaman, apalagi tiap liat si… https://t.co/ddZpTtDxOe;1755121497193296013
Baghead bercerita tentang seorang anak yang tiba-tiba mewarisi sebuah pub yang ternyata menyimpan 'rahasia' di basemen bawah tanahnya: satu mahkluk yang dapat menjelma menjadi orang yang sudah mati.  Kemudian, penonton mulai diberikan petunjuk satu persatu tentang mahkluk ini.. https://t.co/1SI2AX2cIQ;1755121497193296013
Baghead terasa menarik banget karena punya 'karakter' horor yang terbilang unik dan premis cerita yang terbilang segar.   Baghead dibintangi oleh Freya Allan (yang bermain jadi Ciri di serial The Witcher), Jeremy Irvine, Ruby Baker &amp  Peter Mullan  https://t.co/f43RdRmPSO;1755121497193296013
Oke berikut review kami untuk film Baghead (2024)   #wmidreview https://t.co/9R6HBp91gt;1755121497193296013
Pasutri Gaje (2024) Rating: Yunani / 10 https://t.co/ENiX2HazSa;1755069358764908642
Akhir kata, yang ga baca webtoonnya mungkin bisa menikmati filmnya.  Tapi buat yang baca, tentu saja harus siap-siap menerima berbagai macam adaptasi yang berbeda dari source materialnya 😂 https://t.co/4I1raz4ySp;1755069358764908642
Tone film nya ga se-kuning film falcon lainnya.  Set design nya rapih, tapi at some point terlalu rapih sehingga kelihatan kurang natural dan terasa fabrikasinya, seperti setting di rumah maupun di kantor. https://t.co/SoxDt0yIQ2;1755069358764908642
Sebagai film komedi, ini film cukup ringan dan konflik-konfliknya juga trivial. Tapi kadang jadi terlalu fokus pada komedi sehingga plotnya jadi kabur. https://t.co/LXQXSi7j9W;1755069358764908642
Secara overall cerita sama, tapi detil-detilnya dibuat berbeda, disesuaikan untuk format film layar lebar.   Plot cerita webtoon 1 season sebanyak 54 chapter dikompres menjadi film 109 menit menjadikan penyelesaian konfliknya terasa terlalu cepat. https://t.co/fxY4JuJDKO;1755069358764908642
Kemampuan akting ditambah make up juga menolong. Passable lah buat pasutri umur 20-an. BCL juga masih imut-imut walaupun kelihatan pake make up terus 24/7.  Supporting cast yang diisi oleh komedian-komedian cukup sukses bikin ngakak dengan jokes-jokes recehnya. https://t.co/JY1JJmowfO;1755069358764908642
Bahas cast dulu..  Adimas dan Adelia diperankan oleh Reza Rahadian dan BCL yang secara umur lebih tua dibandingkan umur karakter aslinya.  Tapi kapasitas akting mereka udah ga perlu diragukan, apalagi chemistry mereka telah terbangun sejak Habibie Ainun dan My Stupid Boss. https://t.co/BAVQhYgV7t;1755069358764908642
Kombinasi sutradara Fajar Bustomi dan penulis Alim Sudio rasanya adalah formula yang tidak mungkin gagal dalam menggarap adaptasi film layar lebar.  Apakah Pasutri Gaje juga demikian?  https://t.co/iYFdXMcq7c;1755069358764908642
Buat yang belum tau, Pasutri Gaje diangkat dari webtoon Pasutri Gaje karya Annisa Nisfihani @Sayuko2 https://t.co/7eMDAp1G1G;1755069358764908642
Oke, berikut review kami untuk Pasutri Gaje (2024)  #wmidreview https://t.co/qXcV5hOWj1;1755069358764908642
Agak Laen (2024) Rating: Hormat Ketua Totong / 10 https://t.co/3kpmNLXFId;1754781305857016091
Di balik beberapa hal yang mengganjal tadi Agak Laen jelas film komedi yang asik bener komedinya.  Penonton dijamin akan terhibur tidak hanya dari plot cerita yang unik, jokesnya yang ngehe, tapi juga dari kelakuan-kelakuan karakter yang memang.. terbilang agak laen. Rekomendid! https://t.co/1WYsdPQh6u;1754781305857016091
"Perasaan dihujani sketsa komedi ini pula lah yang bikin kami ngerasa beberapa cut adegannya berasa ga cukup mulus.  Begitu pula dengan tektokan dialognya, sebagian dialog yang berisi komedi ada rasa saling tunggu"" saat menontonnya, sehingga kurang berasa ""ngobrol"" nya. https://t.co/V8a71Zu7fw""";1754781305857016091
Ngomongin kekurangan..   Meski punya premis, cerita, jokes dan chemistry antar karakter yang asik tapi di beberapa momen kami ngerasa menonton film ini seolah sedang menonton parade sketsa komedi dengan durasi yang panjang. https://t.co/jUmnHu5Iw1;1754781305857016091
"Urusan komedi,film ini punya rangkaian jokes yang menarik. Dari yang receh, dark"", sampe yang nyelepet dunia perpolitikan.   Tentu ga semuanya works, buat kami ada sebagian yang miss dan terasa kelewat segmented-- tapi overall film ini berhasil memancing tawa yang cukup padat! https://t.co/CbmfgR0teN""";1754781305857016091
Oh ya dan ngomongin product placementnya ini beneran ngaco abis. Wkwkwk. Yang pertama jelas pecah banget, hardsell banget tapi ya jadi lucu 😂  Cuma yang ke 2 karena mungkin yang pertama udah segitu pecahnya jadi ya ke 2 berasanya rada nanggung. https://t.co/cggJzWUpnD;1754781305857016091
"Ada beberapa hal yang membuat kami terkejut (in a good way), beberapa shot terasa sangat segar untuk genre film komedi.  Selain itu, drama yang ditampilkan pada saat klimaks juga cakep dan intense banget, mengingatkan kami dengan adegan itu"" di film Ngeri-Ngeri Sedap. https://t.co/sOLtBWlBaN""";1754781305857016091
Gak nyangka juga kalau para supporting cast seperti Tissa Biani, Indah Permatasari, Arief Didu sampai Bukie B. Mansyur juga memberikan akting yang cakep nan natural. https://t.co/XM5IzWtVn6;1754781305857016091
Yang cukup mengejutkan adalah bagaimana akting Bene dan Oki yang terbilang ciamik dalam perannya memainkan 2 karakter utama.  Entah memang karakter mereka seperti itu di dunia nyata, tapi dua aktor ini benar terasa dan terlihat alami. Emosinya kerasa ke penonton. https://t.co/tZKjw5SEd0;1754781305857016091
Meski ga ngikutin podcastnya, penonton dijamin bakal tetap merasakan chemistry yang begitu kuat antara Bene, Boris, Jegel dan Oki.  Akting mereka terasa begitu natural, luwes, dan emang kerasa nyatu. Sangat khas Sumatera Utara, tapi narasinya tetap masuk untuk dimana saja. https://t.co/6km1fcesFl;1754781305857016091
Dari premisnya, sudah terasa unik dan persis seperti judulnya... Agak Laen.   Ga cuma fokus di komedi, tapi juga ngasih elemen horor (lengkap dengan jumpscare-nya), misteri, romance bahkan drama antara teman dan keluarganya.  Plot yang dihadirkannya beneran macem-macem. Ajaib. https://t.co/eSv6Sp4RjP;1754781305857016091
Lalu, apakah ekspektasi itu terpenuhi? Secara garis besar, Iya.  Kami merasa overall quality yang diberikan oleh Imajinari di film Agak Laen sama seperti dua produksi film sebelumnya: berkualitas tinggi dan memang dipikirkan serta direncanakan dengan matang. Tidak jomplang. https://t.co/em7wIbcGkb;1754781305857016091
FYI, Agak Laen adalah film ketiga dari Imajinari yang sebelumnya sudah sukses dengan Ngeri-Ngeri Sedap dan Jatuh Cinta Seperti di Film-Film.  Wajar rasanya kalau penonton punya ekspektasi yang tinggi terhadap Agak Laen, karena dua film sebelumnya terbilang sukses. https://t.co/SJQPnPkzCm;1754781305857016091
Agak Laen bercerita tentang 4 sekawan penjaga rumah hantu yang tidak sengaja membuat salah satu pengunjungnya mati ketakutan akibat sakit jantung!  Berbagai macam ide konyol dilakukan untuk menyelesaikan masalah ini 😂  https://t.co/pZL5l7zbrE;1754781305857016091
Oke berikut review kami untuk Agak Laen (2024)  #wmidreview https://t.co/6iwzHA93Km;1754781305857016091
SPY X FAMILY CODE: WHITE (2024) Rating: うんこの神 / 10 https://t.co/I5XEWhct17;1754395989543109111
Akhir kata, Spy × Family Code: White merupakan tipikal film keluarga &amp  film bertema libur natal dan tahun baru yang sangat hangat dan lucu.  Cocok banget ditonton bareng keluarga. Film ini sangat ringan, jadi tinggal duduk dan gak usah mikirin apa-apa ❤️ https://t.co/mGs6Lv20HT;1754395989543109111
Soundtrack film ini diisi oleh Official Hige Dandism dengan judul “SOULSOUP” dan Gen Hoshino dengan judul “Hikari no Ato”.  Sepanjang end credit, kita bakal ditemenin 2 lagu itu dan bakal ada Anya dengan animasi sederhana ikut nemenin juga.  https://t.co/vgEo4Os0Dn;1754395989543109111
Karena tema film ini pada dasarnya adalah odekeke atau wisata keluarga, jadi porsi Damian, Becky, dll. sangat-sangat sedikit.  Sesuai dengan judul filmnya, Code White, di sepanjang film, kita bakal disuguhi suasana musim dingin. Banyak salju dan ornamen natal!  Bajunya Anya… https://t.co/JpoeRusWzo;1754395989543109111
Dari segi kualitas animasi, tidak banyak yang bisa dibahas dari Spy × Family Code: White ini.  Animasinya memang sedikit lebih baik (mungkin pengaruh dari layar besar), tapi tidak jauh berbeda dengan apa yang biasa kita lihat di serial animenya. https://t.co/XKixio2vlf;1754395989543109111
110 menit rasanya lewat gitu aja, gak kerasa saking seru dan lucunya film ini.  Macam-macam ekspresi, tingkah dan ceplas ceplos si bocil kematian tentunya bakal banyak ditemuin di sepanjang film.  Banyak juga scene-scene lucu yang bikin padet banget ketawa dari awal sampe akhir… https://t.co/zVcHmkR6mJ;1754395989543109111
"Di penghujung tahun 2023, Anya sekeluarga hadir menemani libur natal dan tahun baru di Jepang.  Di film kali ini kita akan odekeke bareng keluarga Forger, tapi setiap orang punya masalah""nya masing-masing sepanjang wisata.  Anya dengan ketengilan dan kesotoyannya, Loid dengan… https://t.co/qirJrg8Hti""";1754395989543109111
Sekadar info, cerita di film ini merupakan cerita original, bukan adaptasi dari manga.  Dan di awal film, akan ada sedikit pengenalan karakter utama yang ada di Spy x Family, jadi film ini bisa ditonton buat orang yang belum nonton Spy x Family sebelumnya. https://t.co/HR5KawrhCx;1754395989543109111
Sekadar info di awal, kami menonton film ini di Jepang.  https://t.co/Xteue74jel;1754395989543109111
Oke berikut review kami untuk SPY X FAMILY CODE: WHITE (2024)  #wmidreview https://t.co/vtVzx8bhzN;1754395989543109111
Argylle (2024) Rating: Tari Helikopter / 10 https://t.co/md55W3u0FD;1752971447256170545
Ada 1 credit scene yang malah bikin pusing kayak “loh kok? Laahhh ini apa anjeerrrr”  Biar gak penasaran nonton sendiri deh🤣 https://t.co/AbuBU61TtA;1752971447256170545
Dengan keabsurdan film ini, Argylle mampu bikin penonton ngikutin film-nya sampai habis dengan senyum dan tawa.  Film ini sangat-sangat menghibur apalagi dengan cast yang membantu banget dalam men-deliver jokes-jokes tersebut. https://t.co/KNeQlQqax4;1752971447256170545
Penonton mungkin harus bersabar dikit karena film ini punya durasi yang panjang (2 jam 19 menit) dan panasnya agak sedikit lama.  Yes kekurangan film ini mungkin ga semua bakal accept plot twist sana-sini tanpa nalar dan cerita yang jadinya kerasa lamaaaaaaaa banget 😂 https://t.co/SmGSdOp7qC;1752971447256170545
Beragam aksi yang ditampilkan dengan beberapa efek CGI yang DANGDUTTTTTT  Argylle menyajikan adegan-adegan fantastis dan salah satunya adalah kemunculan magical scene yang sukses bikin penonton tercengang kemudian tepuk tangan dibuatnya. https://t.co/GtH8rQIJBp;1752971447256170545
Salah satu elemen yang asyik di film ini juga lagu lagu sountracknya mendukung dan mengelevate banget, lets say My Everything - Barry White yang diputer beberapa kali serta lagu lagu lainnya yang ga kalah eargasm. https://t.co/fOYjnc2RNj;1752971447256170545
