created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Feb 22 01:49:49 +0000 2024;1760481992788124106;"Intinya.. Madame Web bercerita tentang Cassandra Webb or Cassie - seorang paramedic yang punya kekuatan cenayang bisa ngelihat masa depan.  https://t.co/TBih1HeXAR";0;1;3;48;in;950632407530577920;1760481362761637909;WatchmenID;https://twitter.com/WatchmenID/status/1760481992788124106
Thu Feb 22 01:47:19 +0000 2024;1760481362761637909;"Oke berikut review kami untuk Madame Web (2024)  #wmidreview https://t.co/3Hzh0cp9rr";43;36;115;1074;in;950632407530577920;1760481362761637909;WatchmenID;https://twitter.com/WatchmenID/status/1760481362761637909
Thu Feb 22 01:37:28 +0000 2024;1760478882661343262;"@_anggihasibuan_ Siappp 😭🙏";0;0;0;1;in;950632407530577920;1760477039965217252;WatchmenID;https://twitter.com/WatchmenID/status/1760478882661343262
Thu Feb 22 01:33:02 +0000 2024;1760477768264106151;"@_anggihasibuan_ sembah sujud kepada avatar 🙏";0;1;0;3;in;950632407530577920;1760477039965217252;WatchmenID;https://twitter.com/WatchmenID/status/1760477768264106151
Thu Feb 22 01:24:53 +0000 2024;1760475715412394207;"@FadliMuhRizky juara emang aanggihasibuan @_anggihasibuan_";2;8;6;96;in;950632407530577920;1760471514435207267;WatchmenID;https://twitter.com/WatchmenID/status/1760475715412394207
Thu Feb 22 01:08:11 +0000 2024;1760471514435207267;"NETFLIX X METRO TV INI JUARA SEKALI HEI  😂😂😂😂😂😂😂  https://t.co/e9FgJfvpLD";1359;512;6350;19949;in;950632407530577920;1760471514435207267;WatchmenID;https://twitter.com/WatchmenID/status/1760471514435207267
Thu Feb 22 00:00:09 +0000 2024;1760454393756049782;"Episode 1-3 serial #TheBadBatchS3 sudah tayang di @DisneyPlusID. 3 episode pertamanya sukses ngasih momen emosional. Gas nonton sekarang! https://t.co/AQ3H86em0E";0;0;1;2;in;950632407530577920;1760452286365753375;WatchmenID;https://twitter.com/WatchmenID/status/1760454393756049782
Wed Feb 21 23:58:52 +0000 2024;1760454068479328548;"Melanjutkan petualangan regu Clone Force 99 di galaxy far, far away. Kali ini mereka berencana untuk menyelamatkan kembali Omega yang sebelumnya diculik di akhir season 2.  Palpatine seperti biasa muncul dengan aura yang mengintimidasi. Selain itu dinamika relationship antar… https://t.co/k7D3A83ZKM";0;1;0;1;in;950632407530577920;1760452286365753375;WatchmenID;https://twitter.com/WatchmenID/status/1760454068479328548
Wed Feb 21 23:58:26 +0000 2024;1760453960836710741;"HARI INI DI @NetflixID  https://t.co/6swsOi15JO";48;14;110;448;in;950632407530577920;1760453960836710741;WatchmenID;https://twitter.com/WatchmenID/status/1760453960836710741
Wed Feb 21 23:51:47 +0000 2024;1760452286365753375;"Star Wars: “The Bad Batch” Season 3 lebih seru, lebih panas, dan lebih menegangkan dari season sebelumnya.   Sejauh ini ngintip 8 episode pertama berhasil merancang set up untuk babak puncak yang klimaks. https://t.co/uYfgeK8wo0";1;2;12;40;in;950632407530577920;1760452286365753375;WatchmenID;https://twitter.com/WatchmenID/status/1760452286365753375
Wed Feb 21 17:48:45 +0000 2024;1760360926199652543;"Guardians of the Galaxy + Suicide Squad + Mad Max Fury Road = BORDERLANDS Live Action 🔥  Ada yang main gamenya? Menurut kalian gimana trailernya?  https://t.co/fwOTOI1wQq";10;9;96;455;en;950632407530577920;1760360926199652543;WatchmenID;https://twitter.com/WatchmenID/status/1760360926199652543
Wed Feb 21 16:18:49 +0000 2024;1760338295932834270;"🔥🔥🔥🔥🔥 https://t.co/KxwlgTEwHi";0;1;14;98;qme;950632407530577920;1760338295932834270;WatchmenID;https://twitter.com/WatchmenID/status/1760338295932834270
Wed Feb 21 13:04:47 +0000 2024;1760289465191563557;"GA SABAR BESOK!!!!! 🔥🌬️💦🪨 https://t.co/Km9kRjU5Wx";6;9;19;151;in;950632407530577920;1760289465191563557;WatchmenID;https://twitter.com/WatchmenID/status/1760289465191563557
Wed Feb 21 11:20:47 +0000 2024;1760263290049962493;"Nonton duluan Avatar: The Last Airbender!! 🔥💦🌬️🪨 https://t.co/pRLrQJ8ZnF";20;55;45;410;in;950632407530577920;1760263290049962493;WatchmenID;https://twitter.com/WatchmenID/status/1760263290049962493
Wed Feb 21 10:41:41 +0000 2024;1760253451639148938;"“look at momo, so cute and so tiny 🥺” https://t.co/7LU41cEYTv";11;1;20;53;en;950632407530577920;1760139624423493642;WatchmenID;https://twitter.com/WatchmenID/status/1760253451639148938
Wed Feb 21 10:01:49 +0000 2024;1760243420092891423;"This is it... SIKSA KUBUR by JOKO ANWAR!!  Siap merampas uang LEBARAN kalian  💀💀💀💀💀  https://t.co/UtnXqdzod7";262;198;716;2820;in;950632407530577920;1760243420092891423;WatchmenID;https://twitter.com/WatchmenID/status/1760243420092891423
Wed Feb 21 09:02:07 +0000 2024;1760228394086854948;"Dian Sastro is back!  Berperan sebagai ibu rumah tangga yang terpaksa harus berurusan dengan organisasi kriminal 9 Naga.  Diproduseri oleh Timo, yang untuk urusan action sana-sininya tidak perlu diragukan lagi.  #RatuAdil tayang 29 Februari di @Vidio tapi 22 Feb besok eps 1 udah… https://t.co/pDXS03R4Ez";2;1;7;29;in;950632407530577920;1760227147195756628;WatchmenID;https://twitter.com/WatchmenID/status/1760228394086854948
Wed Feb 21 08:57:09 +0000 2024;1760227147195756628;"DIAN SASTRO!!! https://t.co/FErmuEefNI";2;9;45;304;es;950632407530577920;1760227147195756628;WatchmenID;https://twitter.com/WatchmenID/status/1760227147195756628
Wed Feb 21 08:50:00 +0000 2024;1760225344999854375;"scene mengejutkan, karena ga dikasih liat di teaser trailer promo apapun ❤️  sukses bikin mewek jelek para penontonnya 😭  https://t.co/c6eoT09sx9";508;253;1264;4940;in;950632407530577920;1760225344999854375;WatchmenID;https://twitter.com/WatchmenID/status/1760225344999854375
Wed Feb 21 08:21:21 +0000 2024;1760218137210094055;"Ga cuma fokus di action tapi dialog dan akting acting Russel Crowe tektokan bareng Liam Hemsworth juga ngasih elemen drama yang asik.  Land of Bad, sedang tayang di bioskop! https://t.co/hTuc6QwkeZ";1;0;1;16;in;950632407530577920;1760216186804211890;WatchmenID;https://twitter.com/WatchmenID/status/1760218137210094055
Wed Feb 21 08:17:42 +0000 2024;1760217215566262326;"Untuk sebuah film action, si Land of Bad ini punya cameraworks yang cukup asik jumpalitan ke sana kemari.  Shot di beberapa adegan bikin seolah kita sedang bermain game FPS bertema action. Seru. https://t.co/G7tm7aZ8XZ";0;1;1;7;in;950632407530577920;1760216186804211890;WatchmenID;https://twitter.com/WatchmenID/status/1760217215566262326
Wed Feb 21 08:13:36 +0000 2024;1760216186804211890;"Buat yang butuh asupan action thriller, pokoknya pengen film meledak di sana sini dengan porsi action yang banyak, Land of Bad bisa jadi opsi yang menarik.  Ceritanya simpel, beneran cuma fokus di jedar jeder bak bik buk 🔥  Oh ya, duo Hemsworth (Liam &amp  Luke) maen di sini. https://t.co/gXFH2FnGjp";2;4;32;167;in;950632407530577920;1760216186804211890;WatchmenID;https://twitter.com/WatchmenID/status/1760216186804211890
Wed Feb 21 05:43:46 +0000 2024;1760178478824280305;"@nidyawulana @NetflixID tengkyu ❤️🙏🏻";0;0;0;1;in;950632407530577920;1760139624423493642;WatchmenID;https://twitter.com/WatchmenID/status/1760178478824280305
Wed Feb 21 03:59:32 +0000 2024;1760152248527835187;"SUDAH TAYANG DI @KLIKFILM https://t.co/7RQpnGQagC";127;43;301;1465;in;950632407530577920;1760152248527835187;WatchmenID;https://twitter.com/WatchmenID/status/1760152248527835187
Wed Feb 21 03:09:22 +0000 2024;1760139624423493642;"Yuk ngobrol bareng Aang, Katara, Sokka dan Zuko!!  WatchmenID berkesempatan ngobrol-ngobrol lucu bareng para cast dari Serial AVATAR: THE LAST AIRBENDER!!  Terima kasih @NetflixID yang sudah memberi kami kesempatan ini ❤️ https://t.co/OrdwoWeptL";15;20;112;285;in;950632407530577920;1760139624423493642;WatchmenID;https://twitter.com/WatchmenID/status/1760139624423493642
Wed Feb 21 02:35:39 +0000 2024;1760131139451408673;"Dream Scenario (2024) Rating: Dreamfluencer / 10 https://t.co/FS4JifUMwc";3;0;4;22;en;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760131139451408673
Wed Feb 21 02:35:13 +0000 2024;1760131029925560413;"Akhir kata, Dream Scenario is one of the best Nicolas Cage's work and we recommend to see it in theaters. Di indonesia hanya tayang di CGV/Cinepolis/Flix! https://t.co/S0FUy41ySu";3;2;5;23;en;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760131029925560413
Wed Feb 21 02:34:16 +0000 2024;1760130789541613803;"Film ini menyajikan satir mengenai cancel culture dan ada subplot nya yang mengingatkan kita kepada Black Mirror.  Walaupun kami di awal bilang bahwa film ini bikin ngakak, but don't expect that this film will be full of it. https://t.co/iTK2bSiieq";0;1;1;9;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760130789541613803
Wed Feb 21 02:33:31 +0000 2024;1760130599111844068;"Namun selain ketawa, siap-siap sama beberapa adegan yang bikin ga nyaman dan bikin frustasi.  Ga heran di luar negeri, film ini dapat rating R (dewasa). Jika ditelaah lebih dalam, film ini emang cukup "dark". https://t.co/25aCErpvoY";2;1;2;6;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760130599111844068
Wed Feb 21 02:32:31 +0000 2024;1760130349018038620;"Kami juga kaget rupanya ada Michael Cera yang main di sini. Tapi tetap overshadowed oleh Nicolas Cage yang menjadi power utama di film ini.  Peak awkward comedy! https://t.co/HW48D0GGb7";0;1;1;5;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760130349018038620
Wed Feb 21 02:31:37 +0000 2024;1760130122299125996;"Plot film ini cukup absurd dan sangat menggelitik. Dari awal sampai akhir banyak situasi yang dialami oleh pemeran utamanya yang sukses bikin ngakak.  Nicolas Cage is effortlessly funny! https://t.co/FVqJhT03C1";0;1;1;6;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760130122299125996
Wed Feb 21 02:30:59 +0000 2024;1760129964941422986;"Hampir semua orang memimpikan Paul.  Bahkan dia muncul di mimpi orang-orang lain di berbagai penjuru dunia.  Hal ini membuatnya jadi terkenal dan viral, namun dari sini masalah bermula... (selanjutnya silakan nonton sendiri) 👀 https://t.co/VeaFyNhNrm";0;1;1;5;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760129964941422986
Wed Feb 21 02:28:01 +0000 2024;1760129215050268969;"Sesuai dengan tagline film ini "Meet the man of your dreams", Dream Scenario berkisah tentang Paul Matthews (Nicolas Cage) seorang dosen biologi yang secara random muncul di dalam mimpi orang-orang.  https://t.co/YlMYfMkmO1";1;1;1;14;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760129215050268969
Wed Feb 21 02:27:03 +0000 2024;1760128973558923301;"Dream Scenario adalah film A24 yang diproduksi oleh Ari Aster dan timnya di Square Peg, serta Nicolas Cage yang sekaligus menjadi pemeran utama. Sedangkan sutradara dan penulisnya adalah Kristoffer Borgli. https://t.co/0x504S3h8C";1;1;1;9;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760128973558923301
Wed Feb 21 02:22:48 +0000 2024;1760127902614683994;"Oke berikut review kami untuk Dream Scenario (2024)  #wmidreview https://t.co/plHfXvAyDa";35;27;97;1003;in;950632407530577920;1760127902614683994;WatchmenID;https://twitter.com/WatchmenID/status/1760127902614683994
Tue Feb 20 23:36:20 +0000 2024;1760086012095840257;"BORDERLANDS! https://t.co/GBktbYKrtk";21;26;50;410;nl;950632407530577920;1760086012095840257;WatchmenID;https://twitter.com/WatchmenID/status/1760086012095840257
Tue Feb 20 10:11:29 +0000 2024;1759883462234996891;"Ngeliat dari trailernya sih Series FX’s #Shogun emang menjanjikan dan makin bikin penasaran bisa dapet skor segitu.  Timeline tahun 1600-an dengan konflik yang menarik, tone-nya yang gelap dan action scene-nya yang selalu total.   https://t.co/63Qqlh2YxF";1;2;15;74;in;950632407530577920;1759883073426976814;WatchmenID;https://twitter.com/WatchmenID/status/1759883462234996891
Tue Feb 20 10:09:56 +0000 2024;1759883073426976814;"FX’s #Shogun sampe sekarang masih anteng di 100% 🍅  Hiroyuki Sanada sebagai Lord Yoshi Toranaga Sebentar lagi bakal tayang di @DisneyPlusID, mulai 27 Februari 2024 https://t.co/pF89Sz9v6P";22;21;123;557;in;950632407530577920;1759883073426976814;WatchmenID;https://twitter.com/WatchmenID/status/1759883073426976814
Tue Feb 20 07:11:08 +0000 2024;1759838077546312050;"Tungguin video ngobrol ngobrol kita bareng cast Avatar: The Last Airbender! https://t.co/IGu1960fEn";9;4;41;199;tl;950632407530577920;1759838077546312050;WatchmenID;https://twitter.com/WatchmenID/status/1759838077546312050
Tue Feb 20 05:58:06 +0000 2024;1759819696747282598;"geng tai https://t.co/X3SUluJUBL";40;46;157;571;in;950632407530577920;1759819696747282598;WatchmenID;https://twitter.com/WatchmenID/status/1759819696747282598
Mon Feb 19 12:52:10 +0000 2024;1759561514036744662;"Lets go! dengerin sampe akhir ya karena kita bakal bagi-bagi merchandise Madame Web! 🕸️";0;0;2;6;in;950632407530577920;1759561514036744662;WatchmenID;https://twitter.com/WatchmenID/status/1759561514036744662
Mon Feb 19 12:25:34 +0000 2024;1759554820447600960;"https://t.co/qlnW864Fc4";1;3;4;3;zxx;950632407530577920;1759554820447600960;WatchmenID;https://twitter.com/WatchmenID/status/1759554820447600960
Mon Feb 19 12:24:24 +0000 2024;1759554526238126459;"Malam ini diundang @KlikFilm menghadiri Special Screening film terbaru dari A24, Dream Scenario! https://t.co/s9QjfEn0pY";5;6;20;193;in;950632407530577920;1759554526238126459;WatchmenID;https://twitter.com/WatchmenID/status/1759554526238126459
Mon Feb 19 11:15:06 +0000 2024;1759537085034414447;"2 HARI LAGI SIKSA KUBUR https://t.co/bTv1mOIk8E";56;50;157;720;in;950632407530577920;1759537085034414447;WatchmenID;https://twitter.com/WatchmenID/status/1759537085034414447
Mon Feb 19 07:25:55 +0000 2024;1759479411186053468;"https://t.co/p3fphchS4g";4;9;93;427;zxx;950632407530577920;1759479411186053468;WatchmenID;https://twitter.com/WatchmenID/status/1759479411186053468
Mon Feb 19 04:39:00 +0000 2024;1759437403679498373;"4.1 di Letterbox https://t.co/1XLUaBoOEU";1;2;2;34;it;950632407530577920;1759437403679498373;WatchmenID;https://twitter.com/WatchmenID/status/1759437403679498373
Mon Feb 19 03:53:47 +0000 2024;1759426026705502539;"3 hari lagi!! https://t.co/9CZCatir0X";2;2;14;62;in;950632407530577920;1759426026705502539;WatchmenID;https://twitter.com/WatchmenID/status/1759426026705502539
Sun Feb 18 14:42:41 +0000 2024;1759226938978357400;"@djaycoholyc hehehehe";0;0;0;0;tl;950632407530577920;1759203248865759289;WatchmenID;https://twitter.com/WatchmenID/status/1759226938978357400
Sun Feb 18 14:38:03 +0000 2024;1759225773599400145;"@winlive4dteam apaan u patut dicoba patut dicoba, nga nyambung. blocked";0;1;0;1;in;950632407530577920;1759195517748421115;WatchmenID;https://twitter.com/WatchmenID/status/1759225773599400145
Sun Feb 18 12:37:50 +0000 2024;1759195517748421115;"SERUUUUUU 😭 https://t.co/owAcIDr3rq";228;200;126;924;in;950632407530577920;1759195517748421115;WatchmenID;https://twitter.com/WatchmenID/status/1759195517748421115
Sun Feb 18 07:29:15 +0000 2024;1759117860356657159;"Hari ini kami berkesempatan untuk menonton "Haikyu!! The Movie: Decisive Battle at the Garbage Dump" https://t.co/hvXqqDsRQL";394;157;199;1152;in;950632407530577920;1759117860356657159;WatchmenID;https://twitter.com/WatchmenID/status/1759117860356657159
Sun Feb 18 06:20:33 +0000 2024;1759100570512789594;"Rame bangetttt https://t.co/sxpMyKAjPs";0;0;0;2;en;950632407530577920;1759092043526414387;WatchmenID;https://twitter.com/WatchmenID/status/1759100570512789594
Sun Feb 18 06:00:24 +0000 2024;1759095501985849526;"https://t.co/qlnW864Fc4";0;0;1;0;zxx;950632407530577920;1759095364026785876;WatchmenID;https://twitter.com/WatchmenID/status/1759095501985849526
Sun Feb 18 05:59:51 +0000 2024;1759095364026785876;"Besok malem bareng @txtdariBCU dan @deroswunga kita bakalan ngomongin seputar Madame Web  bakalan bagi bagi merchandise juga buat yg dengerin space-nya nanti!  jangan lupa pasang reminder di bawah 👇🏻 https://t.co/ZemViR7KGx";2;4;14;24;in;950632407530577920;1759095364026785876;WatchmenID;https://twitter.com/WatchmenID/status/1759095364026785876
Sun Feb 18 05:46:40 +0000 2024;1759092043526414387;"Ledakan 5 Day 1!  Selalu menjadi sore yang menyenangkan, setiap kali kami main-main ke Screening Ledakan!  Crowdnya selalu seru, dan film-film yang disajikan pun selalu mengasyikkan 💖  Looking forward untuk hari ke-2 sore ini, see you guys there ya! https://t.co/PMqZZ4CnxP";0;1;4;16;in;950632407530577920;1759092043526414387;WatchmenID;https://twitter.com/WatchmenID/status/1759092043526414387
Sun Feb 18 03:22:53 +0000 2024;1759055861610324109;"Ibukota New World https://t.co/mLb23wPqas";40;51;254;1033;en;950632407530577920;1759055861610324109;WatchmenID;https://twitter.com/WatchmenID/status/1759055861610324109
Sun Feb 18 00:09:34 +0000 2024;1759007209273623003;"⚠️ //TW Violence &amp  Blood ⚠️  adegan opening film thanksgiving yang pas kemaren tayang di bioskop beneran bikin ngilu 😣😖  https://t.co/qEII9f0ShK";9;16;29;235;in;950632407530577920;1759007209273623003;WatchmenID;https://twitter.com/WatchmenID/status/1759007209273623003
Sat Feb 17 23:08:11 +0000 2024;1758991765175226587;"https://t.co/RwGPWCQzDS";34;78;263;1628;zxx;950632407530577920;1758991765175226587;WatchmenID;https://twitter.com/WatchmenID/status/1758991765175226587
Sat Feb 17 07:30:08 +0000 2024;1758755697318416821;"ADAM JORDAN";0;3;3;8;in;950632407530577920;1758755697318416821;WatchmenID;https://twitter.com/WatchmenID/status/1758755697318416821
Sat Feb 17 06:23:57 +0000 2024;1758739040399208570;"@sir_amirsyarif saved";0;0;0;0;en;950632407530577920;1758727448144036225;WatchmenID;https://twitter.com/WatchmenID/status/1758739040399208570
Sat Feb 17 05:37:53 +0000 2024;1758727448144036225;"https://t.co/0JTM1mGGaF";1;30;25;154;zxx;950632407530577920;1758727448144036225;WatchmenID;https://twitter.com/WatchmenID/status/1758727448144036225
Sat Feb 17 05:24:42 +0000 2024;1758724126892794316;"https://t.co/1L5JVQVk2q";24;54;94;468;zxx;950632407530577920;1758724126892794316;WatchmenID;https://twitter.com/WatchmenID/status/1758724126892794316
Sat Feb 17 04:31:41 +0000 2024;1758710785986162883;"Dealova 2024  Buat yang bingung ini apanya Dealova versi 2005, ini bisa dianggap sebagai spin-off nya.   Rizky Hanggono jadi satu-satunya cast original yang kembali muncul di versi barunya ini.  22 Februari di bioskop. https://t.co/vw7KamFB9I";114;45;64;202;in;950632407530577920;1758710785986162883;WatchmenID;https://twitter.com/WatchmenID/status/1758710785986162883
Sat Feb 17 04:11:22 +0000 2024;1758705672173367534;"Ranking 1 Top TV Show in Indonesia Today, saksikan bagaimana Detektif Jang yang diperankan Son Suk-ku mencoba mengungkap aksi-aksi pembunuhan Lee Tang sebanyak 8 episode di @NetflixID https://t.co/65wdJZIYRY";0;2;6;15;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758705672173367534
Sat Feb 17 04:08:39 +0000 2024;1758704991186063368;"Tidak lupa Kim Yohan sebagai Roh-bin yang sukses juga steal the show. Gemas dan Favorit dah! https://t.co/XRiXogRJkg";4;2;1;7;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758704991186063368
Sat Feb 17 04:00:42 +0000 2024;1758702988456280305;"Pengembangan karakter Lee Tang paling terasa di antara karakter lain.  Choi Woo-shik secara apik mampu mengirimkan ekspresi dan emosi yang berbeda. Muka datar tiba-tiba berubah bengis ataupun ekspresi cool kemudian merengek ketakutan. Truly psikopat. Sukses carrying the whole… https://t.co/kr0dcnfGyY";5;2;7;27;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758702988456280305
Sat Feb 17 03:57:10 +0000 2024;1758702101151240243;"Drama ini bisa dibilang memiliki tema crime hanya saja intensitas investigasi sepertinya tidak semenegangkan drama-drama kriminal lainnya.  Tidak terlalu banyak misteri yang disembunyikan dan diungkap. Alur yang disajikan maju tanpa ada twist yang memukau. Cukup karakter Song… https://t.co/oOr7SoEAQv";2;2;2;14;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758702101151240243
Sat Feb 17 03:47:27 +0000 2024;1758699655649755489;"A Killer Paradox bermain dengan transisi adegan yang apik. Salah satu hal yang menarik ketika mencoba mengikuti cerita yang disajikan.  Contohnya ketika Lee Tang sedang bermimpi atau sedang memikirkan sesuatu kemudian menyambung ke peristiwa lain atau adegan esok hari. Contoh… https://t.co/VaD5FTNHLA";2;2;3;17;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758699655649755489
Sat Feb 17 03:46:19 +0000 2024;1758699370164494347;"Tidak hanya berjuang menghadapi lawannya, Lee Tang harus berhadapan dengan nuraninya sendiri atas pembunuhan-pembunuhan yang dia lakukan.  Meskipun seakan menjadi pahlawan bagi para keluarga korbannya, Lee Tang menjadi buronan yang berusaha ditangkap oleh Jang Nan-gam. https://t.co/Kj8873f1YI";1;2;1;13;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758699370164494347
Sat Feb 17 03:44:00 +0000 2024;1758698785419759687;"Akhirnya selesai nonton drama korea A Killer Paradox.   Roda takdir yang membawa seorang remaja madesu seakan menjadi pahlawan untuk para keluarga korban pembunuhan. https://t.co/egXkrJdCJB";42;35;105;748;in;950632407530577920;1758698785419759687;WatchmenID;https://twitter.com/WatchmenID/status/1758698785419759687
Fri Feb 16 13:02:44 +0000 2024;1758477009620181117;"😭😭😭😭😭 https://t.co/tFF5qKWtmV";989;144;1218;10679;qme;950632407530577920;1758474976162918664;WatchmenID;https://twitter.com/WatchmenID/status/1758477009620181117
Fri Feb 16 12:54:39 +0000 2024;1758474976162918664;"First look Dua Hati Biru!   Sequel dari Dua Garis Biru https://t.co/NuyEoAfrUv";3238;1415;4962;48318;in;950632407530577920;1758474976162918664;WatchmenID;https://twitter.com/WatchmenID/status/1758474976162918664
Fri Feb 16 09:44:33 +0000 2024;1758427134119588158;"Komedi Kacau sudah tayang di @NetflixID! https://t.co/HBSvqmhyxE";8;16;28;247;in;950632407530577920;1758427134119588158;WatchmenID;https://twitter.com/WatchmenID/status/1758427134119588158
Fri Feb 16 08:47:19 +0000 2024;1758412732691579374;"⚠️ spoiler alert ⚠️  satu lagi dari black mirror  https://t.co/Pika46y7ys";7;7;159;520;in;950632407530577920;1758412732691579374;WatchmenID;https://twitter.com/WatchmenID/status/1758412732691579374
Fri Feb 16 08:33:55 +0000 2024;1758409357430259719;"@umayshhhhb min, selamat ulang tahun min. Sehat selalu panjang umur semakin woke semakin produktif   Yok umumin tanggal rilis film Perayaan Mati Rasa yanG BENER HEEEEEEIIIII";0;2;0;5;in;950632407530577920;1758351621237735601;WatchmenID;https://twitter.com/WatchmenID/status/1758409357430259719
Fri Feb 16 05:56:32 +0000 2024;1758369752555417748;"LIMA JUTA PENONTON  🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/IKd2z2XQXs";33;34;112;847;in;950632407530577920;1758369752555417748;WatchmenID;https://twitter.com/WatchmenID/status/1758369752555417748
Fri Feb 16 02:36:38 +0000 2024;1758319445926404112;"Part Two-nya rilis akhir bulan ini, yang mau nonton Part One-nya ada di @NetflixID https://t.co/HKV8YWPQbs";32;25;51;228;in;950632407530577920;1758319445926404112;WatchmenID;https://twitter.com/WatchmenID/status/1758319445926404112
Thu Feb 15 20:51:57 +0000 2024;1758232704854982664;"Mungkin sudah saatnya menjadi pohon saja 🌴  #MarryMyHusband https://t.co/5kEdav3uT6";0;0;0;2;in;950632407530577920;1758228324751675837;WatchmenID;https://twitter.com/WatchmenID/status/1758232704854982664
Thu Feb 15 20:34:33 +0000 2024;1758228324751675837;"Sungguh sulit untuk melupakan adegan yang sangat  duar ini 💥  #MarryMyHusband https://t.co/tTtBSflag0";3;2;9;79;in;950632407530577920;1758228324751675837;WatchmenID;https://twitter.com/WatchmenID/status/1758228324751675837
Thu Feb 15 14:54:18 +0000 2024;1758142698131984679;"Terakhir sebelum berpisah. https://t.co/eNZCUiMOIl";92;56;179;730;in;950632407530577920;1758142698131984679;WatchmenID;https://twitter.com/WatchmenID/status/1758142698131984679
Thu Feb 15 14:17:30 +0000 2024;1758133436961976760;"Posternya ❤️ https://t.co/Ps4HEFu9VN";5;9;87;441;in;950632407530577920;1758133436961976760;WatchmenID;https://twitter.com/WatchmenID/status/1758133436961976760
Thu Feb 15 14:03:35 +0000 2024;1758129935779332559;"X-MEN 97!!  20 Maret di @DisneyPlusID  https://t.co/7LZl5Jl2VV";18;12;62;225;ht;950632407530577920;1758129935779332559;WatchmenID;https://twitter.com/WatchmenID/status/1758129935779332559
Thu Feb 15 12:40:19 +0000 2024;1758108977769205856;"Sudah tayang di @NetflixID ! https://t.co/pEbyqc0AWr";11;12;48;275;in;950632407530577920;1758108977769205856;WatchmenID;https://twitter.com/WatchmenID/status/1758108977769205856
Thu Feb 15 10:34:59 +0000 2024;1758077439274885594;"Madame Web berfokus pada cerita dan asal usul kekuatannya Cassandra Webb (Cassie) hingga menjadi Madame Web, dihibur sama celetukan 3 remaja: Julia, Mattie &amp  Anya yang gemesin serta selipan-selipan easter egg yang bikin geregetan!  Sebagai origin story, Madame Web udah punya… https://t.co/frU2a4VzGb";15;29;34;213;in;950632407530577920;1758077439274885594;WatchmenID;https://twitter.com/WatchmenID/status/1758077439274885594
Thu Feb 15 03:09:48 +0000 2024;1757965402880270637;"CONAN x HEIJI x KAITO KID dalam film Detective Conan terbaru tahun ini..  100 MILLION-DOLLAR PENTAGRAM!!   April 2024 🔥  https://t.co/rkZKCp9r3J";404;104;936;1873;in;950632407530577920;1757965402880270637;WatchmenID;https://twitter.com/WatchmenID/status/1757965402880270637
Thu Feb 15 00:51:48 +0000 2024;1757930675821559895;"HUWOHHHHH https://t.co/AhnX3GKOzE";44;40;149;555;tl;950632407530577920;1757930675821559895;WatchmenID;https://twitter.com/WatchmenID/status/1757930675821559895
Wed Feb 14 18:31:39 +0000 2024;1757835007463469236;"@atikapermanaaa Memang bukan manusia";0;1;0;0;in;950632407530577920;1757644132603101599;WatchmenID;https://twitter.com/WatchmenID/status/1757835007463469236
Wed Feb 14 17:58:43 +0000 2024;1757826721406202236;"LFG!!!!!  https://t.co/yEIoJ52HgQ";10;3;65;194;und;950632407530577920;1757826346997191036;WatchmenID;https://twitter.com/WatchmenID/status/1757826721406202236
Wed Feb 14 17:57:14 +0000 2024;1757826346997191036;"ANJIR GODZILLA X KONG VS BEAST TITAN INIIII 🔥🔥🔥🔥🔥 https://t.co/30JbraHJQ9";49;70;155;1033;in;950632407530577920;1757826346997191036;WatchmenID;https://twitter.com/WatchmenID/status/1757826346997191036
